:START_ID,:END_ID,:TYPE
Q18049219,Q21106346,encodes_GeP
Q18031400,Q21135479,encodes_GeP
Q18031400,Q21137871,encodes_GeP
Q18049330,Q21122600,encodes_GeP
Q18050243,Q21136303,encodes_GeP
Q18051085,Q21123581,encodes_GeP
Q18029013,Q916280,genetic-association_GgaD
Q18029013,Q21110790,encodes_GeP
Q18058535,Q21106030,encodes_GeP
Q18053178,Q21105188,encodes_GeP
Q18045426,Q21174200,encodes_GeP
Q14877599,Q424394,encodes_GeP
Q18035906,Q21117682,encodes_GeP
Q18035906,Q21119974,encodes_GeP
Q17915657,Q21150782,encodes_GeP
Q18059877,Q21116314,encodes_GeP
Q18065589,Q21135086,encodes_GeP
Q18042271,Q21121105,encodes_GeP
Q18028975,Q21122365,encodes_GeP
Q18048877,Q21245941,encodes_GeP
Q18032258,Q3025883,genetic-association_GgaD
Q18032258,Q21105280,encodes_GeP
Q18044573,Q21112200,encodes_GeP
Q18044573,Q21141279,encodes_GeP
Q18044573,Q21142942,encodes_GeP
Q18032565,Q21136842,encodes_GeP
Q17915096,Q22677249,encodes_GeP
Q18034966,Q21106213,encodes_GeP
Q18034966,Q21139777,encodes_GeP
Q18046367,Q21123504,encodes_GeP
Q18050506,Q21110961,encodes_GeP
Q18041460,Q21108191,encodes_GeP
Q18043171,Q21134346,encodes_GeP
Q18080277,Q27592426,encodes_GeP
Q18036949,Q21100835,encodes_GeP
Q18062517,Q27592504,encodes_GeP
Q18038249,Q21133399,encodes_GeP
Q18043125,Q12174,genetic-association_GgaD
Q18043125,Q21124534,encodes_GeP
Q18069572,Q21134691,encodes_GeP
Q18046426,Q21111010,encodes_GeP
Q18046426,Q21139009,encodes_GeP
Q18035412,Q21136893,encodes_GeP
Q18046231,Q21108185,encodes_GeP
Q18042566,Q21118624,encodes_GeP
Q18060431,Q21123354,encodes_GeP
Q18037515,Q21122524,encodes_GeP
Q18039602,Q21120511,encodes_GeP
Q18032361,Q21123973,encodes_GeP
Q18032361,Q21138651,encodes_GeP
Q18030249,Q21109795,encodes_GeP
Q18048906,Q21124460,encodes_GeP
Q14913226,Q2850113,encodes_GeP
Q14913226,Q21148702,encodes_GeP
Q18041744,Q21110490,encodes_GeP
Q18047195,Q21173839,encodes_GeP
Q18080541,Q27592509,encodes_GeP
Q18037900,Q21124492,encodes_GeP
Q18040224,Q12214,genetic-association_GgaD
Q18040224,Q21104822,encodes_GeP
Q18040224,Q21151775,encodes_GeP
Q18061538,Q21121718,encodes_GeP
Q18045582,Q124407,genetic-association_GgaD
Q18045582,Q21111069,encodes_GeP
Q18031876,Q21159937,encodes_GeP
Q17832129,Q21154319,encodes_GeP
Q18041593,Q21124772,encodes_GeP
Q14819907,Q386664,encodes_GeP
Q18035538,Q21123301,encodes_GeP
Q17831613,Q21131106,encodes_GeP
Q18031296,Q21134399,encodes_GeP
Q18036182,Q21111113,encodes_GeP
Q18027484,Q21141708,encodes_GeP
Q18041018,Q21112408,encodes_GeP
Q18041018,Q21149520,encodes_GeP
Q18046194,Q21125317,encodes_GeP
Q18053855,Q21122349,encodes_GeP
Q18046664,Q21122968,encodes_GeP
Q18065772,Q21136752,encodes_GeP
Q18030765,Q21105823,encodes_GeP
Q18030765,Q21141267,encodes_GeP
Q18030765,Q21139984,encodes_GeP
Q17917762,Q21114445,encodes_GeP
Q17917762,Q21140207,encodes_GeP
Q18040373,Q21122425,encodes_GeP
Q18040373,Q21140314,encodes_GeP
Q18036534,Q21115704,encodes_GeP
Q18052563,Q21149384,encodes_GeP
Q18052563,Q21174286,encodes_GeP
Q18056400,Q21122382,encodes_GeP
Q18056070,Q21125551,encodes_GeP
Q17917753,Q21114457,encodes_GeP
Q18046593,Q21130570,encodes_GeP
Q18046593,Q21138162,encodes_GeP
Q18051469,Q21136304,encodes_GeP
Q14874257,Q7050954,encodes_GeP
Q18043127,Q21122969,encodes_GeP
Q18054674,Q21106605,encodes_GeP
Q18037105,Q21112254,encodes_GeP
Q18037105,Q21141815,encodes_GeP
Q18040530,Q21100482,encodes_GeP
Q18040530,Q21150403,encodes_GeP
Q18048183,Q21136676,encodes_GeP
Q18048273,Q21102396,encodes_GeP
Q18048083,Q21123297,encodes_GeP
Q18048083,Q21142018,encodes_GeP
Q18045016,Q21133102,encodes_GeP
Q18045016,Q21137011,encodes_GeP
Q18053890,Q21113817,encodes_GeP
Q18026833,Q21130029,encodes_GeP
Q17915405,Q21201768,encodes_GeP
Q18049523,Q21109034,encodes_GeP
Q18046465,Q21107969,encodes_GeP
Q18060612,Q21134025,encodes_GeP
Q18047346,Q21107455,encodes_GeP
Q18044693,Q21111922,encodes_GeP
Q18041868,Q21115639,encodes_GeP
Q18041868,Q21146768,encodes_GeP
Q18031438,Q21122782,encodes_GeP
Q18042591,Q21130987,encodes_GeP
Q18075230,Q27591700,encodes_GeP
Q14902080,Q5052480,encodes_GeP
Q18035110,Q21131666,encodes_GeP
Q18048686,Q12174,genetic-association_GgaD
Q18048686,Q21122009,encodes_GeP
Q18062939,Q21114420,encodes_GeP
Q18041091,Q1477,genetic-association_GgaD
Q18041091,Q21135036,encodes_GeP
Q18025042,Q5520260,encodes_GeP
Q18025042,Q21150945,encodes_GeP
Q18039699,Q21110385,encodes_GeP
Q18046356,Q21132601,encodes_GeP
Q18048126,Q21106493,encodes_GeP
Q18035552,Q21133591,encodes_GeP
Q18035113,Q21130953,encodes_GeP
Q18051924,Q21133082,encodes_GeP
Q18051924,Q21141952,encodes_GeP
Q14908260,Q202387,genetic-association_GgaD
Q14908260,Q7118491,encodes_GeP
Q17907952,Q21102499,encodes_GeP
Q17907952,Q21150533,encodes_GeP
Q18046835,Q21123980,encodes_GeP
Q18047382,Q21120872,encodes_GeP
Q18026398,Q21110912,encodes_GeP
Q18049942,Q21118585,encodes_GeP
Q18049942,Q21137835,encodes_GeP
Q18051437,Q21130984,encodes_GeP
Q18039933,Q21132977,encodes_GeP
Q18039933,Q21139458,encodes_GeP
Q18039921,Q21127119,encodes_GeP
Q18048839,Q21173916,encodes_GeP
Q17679920,Q21105258,encodes_GeP
Q17679920,Q21137345,encodes_GeP
Q18036006,Q21109641,encodes_GeP
Q18036006,Q21141357,encodes_GeP
Q18052426,Q21111012,encodes_GeP
Q17914176,Q21114306,encodes_GeP
Q17914176,Q21139781,encodes_GeP
Q18048257,Q265936,genetic-association_GgaD
Q18048257,Q21114272,encodes_GeP
Q18034851,Q21172250,encodes_GeP
Q18068869,Q27590604,encodes_GeP
Q18030194,Q21117747,encodes_GeP
Q5145892,Q21102497,encodes_GeP
Q17856030,Q21171522,encodes_GeP
Q18047461,Q21119436,encodes_GeP
Q18047461,Q21140375,encodes_GeP
Q18028025,Q21107784,encodes_GeP
Q18080454,Q27591813,encodes_GeP
Q18038145,Q21118219,encodes_GeP
Q18061147,Q27592001,encodes_GeP
Q18046211,Q21123033,encodes_GeP
Q18046211,Q21141518,encodes_GeP
Q18069302,Q27592236,encodes_GeP
Q18047527,Q21123683,encodes_GeP
Q18058692,Q21109104,encodes_GeP
Q18028510,Q206901,genetic-association_GgaD
Q18028510,Q21119929,encodes_GeP
Q18046767,Q21113558,encodes_GeP
Q18041181,Q21121636,encodes_GeP
Q18058502,Q21124983,encodes_GeP
Q20767261,Q27592496,encodes_GeP
Q15311488,Q5009348,encodes_GeP
Q18032654,Q21107840,encodes_GeP
Q18032654,Q21140645,encodes_GeP
Q18036706,Q2421435,genetic-association_GgaD
Q18036706,Q21120877,encodes_GeP
Q18036706,Q21151839,encodes_GeP
Q18056816,Q21124225,encodes_GeP
Q18051867,Q21119550,encodes_GeP
Q18038209,Q21171621,encodes_GeP
Q18032001,Q21118621,encodes_GeP
Q18037035,Q21204281,encodes_GeP
Q18031731,Q21126787,encodes_GeP
Q18050057,Q21127406,encodes_GeP
Q20771031,Q27592062,encodes_GeP
Q18039691,Q21118315,encodes_GeP
Q18039691,Q21150507,encodes_GeP
Q18030800,Q21107535,encodes_GeP
Q18030800,Q21140233,encodes_GeP
Q18030800,Q21141361,encodes_GeP
Q18040299,Q6534032,encodes_GeP
Q18037054,Q21121444,encodes_GeP
Q18033496,Q21136576,encodes_GeP
Q18053538,Q12174,genetic-association_GgaD
Q18053538,Q21130709,encodes_GeP
Q17909053,Q21130735,encodes_GeP
Q18041918,Q21131348,encodes_GeP
Q18056210,Q22676920,encodes_GeP
Q18053840,Q21116642,encodes_GeP
Q18053435,Q21110213,encodes_GeP
Q18035619,Q21127346,encodes_GeP
Q18026315,Q21118964,encodes_GeP
Q18031794,Q21123917,encodes_GeP
Q18256009,Q21147925,encodes_GeP
Q18256009,Q22678770,encodes_GeP
Q18038783,Q21111264,encodes_GeP
Q18038783,Q21117884,encodes_GeP
Q18050666,Q21108235,encodes_GeP
Q18033917,Q21110477,encodes_GeP
Q18033917,Q21137494,encodes_GeP
Q18047636,Q21116302,encodes_GeP
Q17927049,Q21106023,encodes_GeP
Q18054577,Q21127048,encodes_GeP
Q18031058,Q21100486,encodes_GeP
Q18031058,Q21149295,encodes_GeP
Q18059006,Q21105745,encodes_GeP
Q20760598,Q27591377,encodes_GeP
Q18061651,Q21112716,encodes_GeP
Q18061651,Q21122532,encodes_GeP
Q18061651,Q21122531,encodes_GeP
Q18061651,Q21122533,encodes_GeP
Q18061651,Q21133917,encodes_GeP
Q18034028,Q21132145,encodes_GeP
Q18048444,Q21136860,encodes_GeP
Q18048444,Q21149374,encodes_GeP
Q18027049,Q21107432,encodes_GeP
Q18039253,Q21146540,encodes_GeP
Q18053017,Q21135195,encodes_GeP
Q14881072,Q4046137,encodes_GeP
Q14881072,Q21142140,encodes_GeP
Q14907650,Q5009606,encodes_GeP
Q20970177,Q21123457,encodes_GeP
Q18029470,Q21108052,encodes_GeP
Q18042221,Q21121116,encodes_GeP
Q18031408,Q21106734,encodes_GeP
Q18031408,Q21139836,encodes_GeP
Q18041492,Q21110280,encodes_GeP
Q18033958,Q21114501,encodes_GeP
Q18033958,Q21140150,encodes_GeP
Q18041376,Q21130773,encodes_GeP
Q18034880,Q21105656,encodes_GeP
Q18052830,Q21132876,encodes_GeP
Q18037000,Q21111542,encodes_GeP
Q18038192,Q21114193,encodes_GeP
Q18036991,Q21105571,encodes_GeP
Q18056082,Q21133997,encodes_GeP
Q18042059,Q21105972,encodes_GeP
Q18028769,Q21155994,encodes_GeP
Q18035526,Q21136068,encodes_GeP
Q18036968,Q21114901,encodes_GeP
Q18046658,Q21123821,encodes_GeP
Q18038841,Q21133167,encodes_GeP
Q18045995,Q21157164,encodes_GeP
Q18041255,Q21112245,encodes_GeP
Q18061010,Q27590711,encodes_GeP
Q14876222,Q6947292,encodes_GeP
Q14907850,Q408572,encodes_GeP
Q17914015,Q21102618,encodes_GeP
Q18032794,Q21122204,encodes_GeP
Q18032728,Q4649718,encodes_GeP
Q18032728,Q21139483,encodes_GeP
Q18048685,Q21109375,encodes_GeP
Q18054243,Q21141444,encodes_GeP
Q18054243,Q21977732,encodes_GeP
Q18058031,Q27591958,encodes_GeP
Q18036127,Q21121170,encodes_GeP
Q18031559,Q21124409,encodes_GeP
Q18031559,Q21137901,encodes_GeP
Q18055563,Q21119546,encodes_GeP
Q18055886,Q21105187,encodes_GeP
Q18055886,Q21146771,encodes_GeP
Q18029903,Q21123035,encodes_GeP
Q18052179,Q520127,genetic-association_GgaD
Q18052179,Q21171999,encodes_GeP
Q17916813,Q21118310,encodes_GeP
Q17910513,Q21111521,encodes_GeP
Q17910513,Q21152119,encodes_GeP
Q18034875,Q21135332,encodes_GeP
Q17928811,Q8277,genetic-association_GgaD
Q17928811,Q21118974,encodes_GeP
Q18042962,Q21106058,encodes_GeP
Q18053896,Q21135753,encodes_GeP
Q18051975,Q21114732,encodes_GeP
Q18058342,Q21132804,encodes_GeP
Q18045658,Q21111849,encodes_GeP
Q18048242,Q21109972,encodes_GeP
Q18056563,Q21130900,encodes_GeP
Q18046741,Q21116423,encodes_GeP
Q18034863,Q21174209,encodes_GeP
Q18034560,Q6947982,encodes_GeP
Q18034560,Q21147306,encodes_GeP
Q18035980,Q21110122,encodes_GeP
Q14897645,Q8083989,encodes_GeP
Q18047840,Q21116450,encodes_GeP
Q18052323,Q21114494,encodes_GeP
Q18056717,Q21116113,encodes_GeP
Q18034666,Q21106415,encodes_GeP
Q18034666,Q21138606,encodes_GeP
Q18034666,Q21131352,encodes_GeP
Q18041268,Q41112,genetic-association_GgaD
Q18041268,Q1198391,genetic-association_GgaD
Q18041268,Q21109872,encodes_GeP
Q18040529,Q21105608,encodes_GeP
Q20764378,Q21116904,encodes_GeP
Q18056415,Q21111109,encodes_GeP
Q18051414,Q21102431,encodes_GeP
Q18035566,Q21119205,encodes_GeP
Q18054519,Q21113353,encodes_GeP
Q18039005,Q21145520,encodes_GeP
Q18035246,Q21120737,encodes_GeP
Q18035246,Q21137705,encodes_GeP
Q18042982,Q21109733,encodes_GeP
Q18047260,Q21106249,encodes_GeP
Q18047260,Q21143659,encodes_GeP
Q18038635,Q8277,genetic-association_GgaD
Q18038635,Q21112252,encodes_GeP
Q18037273,Q21127325,encodes_GeP
Q18028883,Q21123929,encodes_GeP
Q18028883,Q21139303,encodes_GeP
Q18035978,Q21120695,encodes_GeP
Q17928600,Q21114048,encodes_GeP
Q18032573,Q21173818,encodes_GeP
Q18054041,Q21110665,encodes_GeP
Q18038588,Q21122039,encodes_GeP
Q18039788,Q21123935,encodes_GeP
Q18049542,Q21123193,encodes_GeP
Q17916513,Q21113271,encodes_GeP
Q17826561,Q21130485,encodes_GeP
Q17826561,Q21149579,encodes_GeP
Q18032433,Q21174441,encodes_GeP
Q18041528,Q21133069,encodes_GeP
Q18041528,Q21142425,encodes_GeP
Q18068010,Q21112022,encodes_GeP
Q18058105,Q27591149,encodes_GeP
Q18045633,Q21108516,encodes_GeP
Q18037406,Q21121776,encodes_GeP
Q18075284,Q27592278,encodes_GeP
Q18032951,Q21134848,encodes_GeP
Q18032951,Q21149949,encodes_GeP
Q20772347,Q27592518,encodes_GeP
Q18049765,Q21127376,encodes_GeP
Q14908190,Q7199536,encodes_GeP
Q18047288,Q21107589,encodes_GeP
Q18041560,Q21136400,encodes_GeP
Q17834996,Q21136474,encodes_GeP
Q18032427,Q21174423,encodes_GeP
Q18053337,Q21124177,encodes_GeP
Q18047901,Q21111711,encodes_GeP
Q18058454,Q21110276,encodes_GeP
Q18030754,Q21121154,encodes_GeP
Q18030754,Q21149848,encodes_GeP
Q18056056,Q21126604,encodes_GeP
Q18048244,Q187255,genetic-association_GgaD
Q18048244,Q21117167,encodes_GeP
Q18053936,Q21112534,encodes_GeP
Q18053936,Q21143715,encodes_GeP
Q18065860,Q27591296,encodes_GeP
Q18037676,Q21105709,encodes_GeP
Q18048635,Q21172707,encodes_GeP
Q18030551,Q21123236,encodes_GeP
Q18045488,Q21107218,encodes_GeP
Q18026751,Q21119048,encodes_GeP
Q18058631,Q21134194,encodes_GeP
Q18027548,Q21116031,encodes_GeP
Q18047498,Q21121415,encodes_GeP
Q18045896,Q21121634,encodes_GeP
Q18046283,Q21114148,encodes_GeP
Q18046283,Q21150347,encodes_GeP
Q14864964,Q4215155,encodes_GeP
Q18054359,Q181257,genetic-association_GgaD
Q18054359,Q21101205,encodes_GeP
Q18054359,Q21141992,encodes_GeP
Q18041665,Q21112823,encodes_GeP
Q18041665,Q21152262,encodes_GeP
Q18049643,Q21172630,encodes_GeP
Q17914019,Q21102620,encodes_GeP
Q18039786,Q21127111,encodes_GeP
Q18039786,Q21141105,encodes_GeP
Q18036633,Q21110150,encodes_GeP
Q18036633,Q21139170,encodes_GeP
Q18053423,Q21113082,encodes_GeP
Q18032368,Q21120684,encodes_GeP
Q17833574,Q21110468,encodes_GeP
Q18067798,Q21140246,encodes_GeP
Q18067798,Q21121182,encodes_GeP
Q18052002,Q21117023,encodes_GeP
Q18051870,Q21100307,encodes_GeP
Q18034395,Q21115268,encodes_GeP
Q18075255,Q27591972,encodes_GeP
Q18030701,Q21116503,encodes_GeP
Q18030701,Q21141802,encodes_GeP
Q18057703,Q21114904,encodes_GeP
Q18034276,Q21101954,encodes_GeP
Q18052608,Q21110247,encodes_GeP
Q18035952,Q21102088,encodes_GeP
Q18036494,Q21117266,encodes_GeP
Q18080771,Q27591913,encodes_GeP
Q17847659,Q21115997,encodes_GeP
Q18034895,Q21110029,encodes_GeP
Q18040090,Q21170866,encodes_GeP
Q18032023,Q21131441,encodes_GeP
Q18032023,Q21149791,encodes_GeP
Q14864102,Q29630,encodes_GeP
Q18048051,Q21151283,encodes_GeP
Q18048051,Q22680190,encodes_GeP
Q18047719,Q21117056,encodes_GeP
Q18080554,Q27592581,encodes_GeP
Q18034876,Q21122133,encodes_GeP
Q18075196,Q27591415,encodes_GeP
Q18061052,Q27592362,encodes_GeP
Q7389878,Q21144134,encodes_GeP
Q7389878,Q21122022,encodes_GeP
Q18035098,Q21125058,encodes_GeP
Q18031235,Q21133174,encodes_GeP
Q18031235,Q21149486,encodes_GeP
Q18045805,Q21110558,encodes_GeP
Q14907714,Q4216687,encodes_GeP
Q18075289,Q27592287,encodes_GeP
Q18035056,Q1572384,genetic-association_GgaD
Q18035056,Q7098997,encodes_GeP
Q18039219,Q21151903,encodes_GeP
Q18033742,Q21124476,encodes_GeP
Q18030959,Q21120502,encodes_GeP
Q18039931,Q21111733,encodes_GeP
Q18046235,Q21122697,encodes_GeP
Q18046235,Q21142926,encodes_GeP
Q18051182,Q21112825,encodes_GeP
Q18030339,Q21121833,encodes_GeP
Q18030339,Q21150876,encodes_GeP
Q18297702,Q21122827,encodes_GeP
Q18297702,Q21139703,encodes_GeP
Q18046494,Q21115764,encodes_GeP
Q18035947,Q21110505,encodes_GeP
Q18042066,Q21115471,encodes_GeP
Q18054606,Q21116955,encodes_GeP
Q18062537,Q27592121,encodes_GeP
Q18029139,Q222634,genetic-association_GgaD
Q18029139,Q844935,genetic-association_GgaD
Q18029139,Q21132123,encodes_GeP
Q18029139,Q21137451,encodes_GeP
Q18045839,Q21207330,encodes_GeP
Q18068116,Q21118204,encodes_GeP
Q18045170,Q21120449,encodes_GeP
Q18031551,Q21123415,encodes_GeP
Q18031551,Q21138805,encodes_GeP
Q18025272,Q21133109,encodes_GeP
Q14864255,Q212961,genetic-association_GgaD
Q14864255,Q2472777,encodes_GeP
Q18044503,Q21124450,encodes_GeP
Q18050779,Q21122453,encodes_GeP
Q18052540,Q21134478,encodes_GeP
Q18052540,Q21137730,encodes_GeP
Q17825377,Q21108939,encodes_GeP
Q18053520,Q21127068,encodes_GeP
Q18056682,Q21130630,encodes_GeP
Q18049830,Q21109112,encodes_GeP
Q14905770,Q1500343,encodes_GeP
Q14905770,Q21136458,encodes_GeP
Q14905770,Q21207934,encodes_GeP
Q18053396,Q21109131,encodes_GeP
Q18052836,Q21114619,encodes_GeP
Q18048940,Q21109525,encodes_GeP
Q18039517,Q21108428,encodes_GeP
Q17911660,Q21117301,encodes_GeP
Q18051234,Q21115074,encodes_GeP
Q18051234,Q21152284,encodes_GeP
Q18051660,Q21110202,encodes_GeP
Q18036906,Q21136783,encodes_GeP
Q18049737,Q21102248,encodes_GeP
Q18026941,Q6853,genetic-association_GgaD
Q18026941,Q21102659,encodes_GeP
Q20773636,Q27591905,encodes_GeP
Q20763547,Q27592316,encodes_GeP
Q18034380,Q3025883,genetic-association_GgaD
Q18034380,Q21136427,encodes_GeP
Q18061121,Q27591679,encodes_GeP
Q18059762,Q21123370,encodes_GeP
Q18046076,Q21124198,encodes_GeP
Q7390805,Q21135172,encodes_GeP
Q18041717,Q21133807,encodes_GeP
Q18065948,Q27592221,encodes_GeP
Q18048726,Q21201067,encodes_GeP
Q18052354,Q21123072,encodes_GeP
Q15629732,Q6714930,encodes_GeP
Q15629732,Q21139971,encodes_GeP
Q18031940,Q21125312,encodes_GeP
Q18042531,Q21127362,encodes_GeP
Q18053037,Q21111027,encodes_GeP
Q21180160,Q27590812,encodes_GeP
Q18041187,Q21102535,encodes_GeP
Q18047450,Q21204168,encodes_GeP
Q18068873,Q27590938,encodes_GeP
Q18046783,Q21135702,encodes_GeP
Q18055883,Q21118539,encodes_GeP
Q18034320,Q21123914,encodes_GeP
Q18034320,Q21151221,encodes_GeP
Q18053593,Q21125323,encodes_GeP
Q18055896,Q11081,genetic-association_GgaD
Q18055896,Q5205767,encodes_GeP
Q18032542,Q21174467,encodes_GeP
Q18037659,Q21122875,encodes_GeP
Q18053878,Q21111562,encodes_GeP
Q18032690,Q21971920,encodes_GeP
Q18046995,Q21120366,encodes_GeP
Q18068607,Q27592275,encodes_GeP
Q18029258,Q21119485,encodes_GeP
Q18029258,Q21151037,encodes_GeP
Q18063377,Q21109817,encodes_GeP
Q18080345,Q27592408,encodes_GeP
Q18031608,Q22676913,encodes_GeP
Q4039110,Q168403,genetic-association_GgaD
Q4039110,Q21101542,encodes_GeP
Q18037190,Q21115264,encodes_GeP
Q18040165,Q21110382,encodes_GeP
Q18040165,Q21144834,encodes_GeP
Q18052558,Q21122574,encodes_GeP
Q18051864,Q21130442,encodes_GeP
Q18028894,Q12174,genetic-association_GgaD
Q18028894,Q21097240,encodes_GeP
Q18028894,Q21142055,encodes_GeP
Q18049541,Q21114950,encodes_GeP
Q18046347,Q21133304,encodes_GeP
Q18046347,Q21150857,encodes_GeP
Q18030662,Q21120459,encodes_GeP
Q18030662,Q21143051,encodes_GeP
Q18080721,Q27591367,encodes_GeP
Q18042980,Q21136234,encodes_GeP
Q18056181,Q21207676,encodes_GeP
Q20775420,Q27590777,encodes_GeP
Q18036965,Q21110229,encodes_GeP
Q18053139,Q21105977,encodes_GeP
Q17861993,Q21114197,encodes_GeP
Q17861993,Q21149400,encodes_GeP
Q18047652,Q21112453,encodes_GeP
Q18047652,Q21142401,encodes_GeP
Q18031023,Q21126959,encodes_GeP
Q18031023,Q21151167,encodes_GeP
Q14866169,Q517897,encodes_GeP
Q18053837,Q21132173,encodes_GeP
Q17913956,Q21101092,encodes_GeP
Q17913956,Q21150987,encodes_GeP
Q18041774,Q21135981,encodes_GeP
Q18043151,Q21121542,encodes_GeP
Q18061549,Q21108152,encodes_GeP
Q14914463,Q4650909,encodes_GeP
Q14914463,Q21117831,encodes_GeP
Q17915111,Q18556697,genetic-association_GgaD
Q17915111,Q21101022,encodes_GeP
Q18051462,Q21125343,encodes_GeP
Q18027720,Q21111087,encodes_GeP
Q5013193,Q21102467,encodes_GeP
Q18035303,Q21109551,encodes_GeP
Q18295061,Q181923,genetic-association_GgaD
Q18295061,Q596474,genetic-association_GgaD
Q18295061,Q21110969,encodes_GeP
Q18031064,Q21125033,encodes_GeP
Q18069120,Q21111768,encodes_GeP
Q18046003,Q21124667,encodes_GeP
Q18045336,Q21127144,encodes_GeP
Q18045336,Q21150581,encodes_GeP
Q18033114,Q21174146,encodes_GeP
Q18065836,Q27592258,encodes_GeP
Q18029782,Q21120904,encodes_GeP
Q18029782,Q21139390,encodes_GeP
Q18030803,Q21133337,encodes_GeP
Q5971720,Q21113433,encodes_GeP
Q18042268,Q21121093,encodes_GeP
Q238509,Q21115043,encodes_GeP
Q18035408,Q62736,genetic-association_GgaD
Q18035408,Q21117275,encodes_GeP
Q18055780,Q21114601,encodes_GeP
Q18027830,Q21116060,encodes_GeP
Q18027830,Q21151473,encodes_GeP
Q18054299,Q21118667,encodes_GeP
Q18054299,Q21142941,encodes_GeP
Q18056490,Q21102244,encodes_GeP
Q18038258,Q21120964,encodes_GeP
Q18052240,Q21130512,encodes_GeP
Q18047813,Q21114274,encodes_GeP
Q18080589,Q27591814,encodes_GeP
Q18046408,Q21136214,encodes_GeP
Q18041537,Q21117005,encodes_GeP
Q18041273,Q21118214,encodes_GeP
Q5382384,Q21156348,encodes_GeP
Q18036187,Q21105459,encodes_GeP
Q18049200,Q21118610,encodes_GeP
Q18030295,Q21121464,encodes_GeP
Q18075194,Q27591408,encodes_GeP
Q18058998,Q21133841,encodes_GeP
Q18031066,Q21125036,encodes_GeP
Q18050451,Q21097446,encodes_GeP
Q18058148,Q27592113,encodes_GeP
Q18051795,Q21139231,encodes_GeP
Q18051795,Q21173261,encodes_GeP
Q18046358,Q21123563,encodes_GeP
Q18038770,Q21116613,encodes_GeP
Q18061874,Q21112012,encodes_GeP
Q18030234,Q21107536,encodes_GeP
Q18030234,Q21141788,encodes_GeP
Q2500416,Q21135945,encodes_GeP
Q18042735,Q21127317,encodes_GeP
Q18030600,Q3025883,genetic-association_GgaD
Q18030600,Q21124934,encodes_GeP
Q18030600,Q21138004,encodes_GeP
Q20763537,Q27592230,encodes_GeP
Q18057468,Q21122211,encodes_GeP
Q14904860,Q8072290,encodes_GeP
Q18033435,Q21132554,encodes_GeP
Q18035785,Q21115498,encodes_GeP
Q18041392,Q21114677,encodes_GeP
Q18041392,Q21137496,encodes_GeP
Q18058144,Q27591071,encodes_GeP
Q18053210,Q21100913,encodes_GeP
Q18048097,Q21123891,encodes_GeP
Q18061339,Q21108825,encodes_GeP
Q18041222,Q21133404,encodes_GeP
Q18051861,Q21136813,encodes_GeP
Q18048413,Q21174335,encodes_GeP
Q18030622,Q21124306,encodes_GeP
Q18052566,Q21114586,encodes_GeP
Q18059207,Q27591738,encodes_GeP
Q18068555,Q27592515,encodes_GeP
Q18037542,Q21122901,encodes_GeP
Q18026502,Q21113344,encodes_GeP
Q5201351,Q21132764,encodes_GeP
Q18033935,Q21130554,encodes_GeP
Q18033935,Q21141759,encodes_GeP
Q18068714,Q27592357,encodes_GeP
Q18049944,Q21123983,encodes_GeP
Q18050640,Q21100661,encodes_GeP
Q18050640,Q21139715,encodes_GeP
Q14863039,Q410137,encodes_GeP
Q14863039,Q644318,genetic-association_GgaD
Q18051914,Q21121635,encodes_GeP
Q18031808,Q21135766,encodes_GeP
Q18035856,Q21115686,encodes_GeP
Q18059222,Q27591754,encodes_GeP
Q14905095,Q4650907,encodes_GeP
Q18041865,Q21154236,encodes_GeP
Q18060339,Q21174348,encodes_GeP
Q18051997,Q21140350,encodes_GeP
Q18051997,Q21173796,encodes_GeP
Q18056502,Q21110516,encodes_GeP
Q18049245,Q21112554,encodes_GeP
Q18056146,Q21106486,encodes_GeP
Q18037885,Q21105341,encodes_GeP
Q18061340,Q21112381,encodes_GeP
Q18028537,Q22676889,encodes_GeP
Q18047495,Q21124710,encodes_GeP
Q18069348,Q27591162,encodes_GeP
Q18048699,Q21121171,encodes_GeP
Q18056271,Q21115166,encodes_GeP
Q18057628,Q21113249,encodes_GeP
Q18037872,Q21108711,encodes_GeP
Q18037872,Q21148987,encodes_GeP
Q18035483,Q21135688,encodes_GeP
Q18031574,Q21122921,encodes_GeP
Q17909085,Q21100866,encodes_GeP
Q18057011,Q21201211,encodes_GeP
Q18030396,Q21119684,encodes_GeP
Q18030396,Q21149142,encodes_GeP
Q18058212,Q21110670,encodes_GeP
Q18053897,Q21101850,encodes_GeP
Q18053897,Q21139379,encodes_GeP
Q14906753,Q6951383,encodes_GeP
Q20777959,Q27592152,encodes_GeP
Q18061144,Q27591232,encodes_GeP
Q18033767,Q21118319,encodes_GeP
Q18048778,Q21135763,encodes_GeP
Q18059203,Q27591734,encodes_GeP
Q14863436,Q425201,encodes_GeP
Q14863436,Q1088156,genetic-association_GgaD
Q20750003,Q27591026,encodes_GeP
Q18033228,Q21108250,encodes_GeP
